0.1251688,-0.1702976
0.4470313,-0.1702977
0.6079626,0.0
0.5543188,0.1702976
0.500675,0.0
0.4827938,-0.1702974
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.5185563,-0.1702979
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.4827938,0.1702974
0.4649126,0.0
0.5185563,0.1702979
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.4649126,0.0
0.500675,0.0
0.4827938,-0.1702974
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.4827938,0.1702974
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.4827938,0.1702974
0.4827938,0.1702974
0.5185563,-0.1702979
0.5185563,0.1702979
0.500675,0.0
0.500675,0.0
0.500675,0.0
0.2861,0.3405953
0.3397438,0.1702976
0.5185563,0.5108929
0.5364375,0.3405954
0.5185563,0.5108929
0.4827938,0.1702974
0.5006751,0.3405953
0.5006751,0.3405953
0.4827938,0.510893
0.5006751,0.3405953
0.5006751,0.3405953
0.5006751,0.3405953
0.5006751,0.3405953
0.5006751,0.3405953
0.5006751,0.3405953
0.4827938,0.510893
0.5185563,0.5108929
0.5006751,0.3405953
0.5006751,0.3405953
0.4649125,0.3405951
0.4827938,0.510893
0.5006751,0.3405953
0.5006751,0.3405953
0.4827938,0.510893
0.5006751,0.3405953
0.5006751,0.3405953
0.5006751,0.3405953
0.5006751,0.3405953
0.4827938,0.510893
0.5006751,0.3405953
0.5006751,0.3405953
0.4827938,0.1702974
0.5006751,0.3405953
0.5185563,0.5108929
0.5185563,0.1702979
0.5006751,0.3405953
0.5006751,0.3405953
0.5006751,0.6811905
0.5006751,0.3405953
0.5006751,0.3405953
0.2503376,0.3405953
0.2503376,-0.3405953
0.3755063,-0.1702977
0.4649126,0.0
0.4112688,0.1702977
0.3755063,0.1702977
0.3933875,0.0
0.3933875,0.0
0.4112688,0.1702977
0.3933875,0.0
0.3933875,0.0
0.4112688,-0.1702977
0.3933875,0.0
0.3933875,0.0
0.4112688,-0.1702977
0.3755063,0.1702977
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.4112688,-0.1702977
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.4112688,-0.1702977
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.3933875,0.0
0.4112688,-0.1702977
0.3933875,0.0
0.3933875,0.0
0.4112688,-0.1702977
0.4112688,0.1702977
0.2324563,-0.1702976
0.2324563,-0.8514881
0.3755063,-0.8514883
0.3755063,-0.510893
0.357625,-1.021786
0.3397438,-0.8514883
0.3397438,-0.8514883
0.3397438,-0.8514883
0.357625,-0.6811905
0.3397438,-0.8514883
0.3755063,-0.8514883
0.3397438,-0.5108929
0.3397438,-0.8514883
0.3397438,-0.8514883
0.357625,-0.6811905
0.3397438,-0.8514883
0.3218625,-0.6811905
0.357625,-0.6811905
0.3397438,-0.8514883
0.3397438,-0.8514883
0.357625,-1.021786
0.3397438,-0.8514883
0.3755063,-0.8514883
0.3397438,-0.8514883
0.3397438,-0.8514883
0.3397438,-0.8514883
0.3397438,-0.8514883
0.357625,-0.6811905
0.357625,-0.6811905
0.357625,-0.6811905
0.3397438,-0.8514883
0.357625,-0.6811905
0.3397438,-0.8514883
0.357625,-0.6811905
0.357625,-1.021786
0.3397438,-0.8514883
0.3397438,-0.8514883
0.3397438,-0.8514883
0.3397438,-0.8514883
0.3397438,-0.8514883
0.08940626,-0.5108929
-0.1251687,-2.213869
-0.01788126,-2.554464
0.01788124,-2.213869
0.0,-2.043572
0.0,-2.043572
0.0357625,-2.043571
0.0,-2.043572
-0.01788124,-2.213869
-0.01788124,-2.213869
-0.01788124,-2.213869
0.0,-2.043572
0.0,-2.043572
0.0,-2.384167
-0.01788124,-2.213869
0.0,-2.043572
0.0,-2.043572
-0.01788126,-1.873274
-0.01788124,-2.213869
0.0,-2.384167
0.0,-2.043572
0.0,-2.043572
0.01788124,-2.213869
0.0,-2.043572
0.01788124,-2.213869
-0.01788124,-2.213869
0.01788126,-1.873274
-0.01788124,-2.213869
0.0,-2.043572
0.0,-2.043572
0.0,-2.043572
-0.01788124,-2.213869
0.0,-2.043572
0.0,-2.043572
0.01788124,-2.213869
-0.01788126,-1.873274
0.01788124,-2.213869
-0.01788124,-2.213869
0.0,-2.043572
0.01788124,-2.213869
-0.1072875,-0.6811905
-0.3933875,0.0
-0.4112688,-0.5108932
-0.357625,-1.021786
-0.3218625,-0.6811905
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.3755063,-0.8514883
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.357625,-1.021786
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.3397438,-0.8514883
-0.357625,-1.021786
-0.3397438,-0.5108929
-0.357625,-1.021786
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.357625,-0.6811905
-0.3397438,-0.8514883
-0.3218625,-0.6811905
-0.357625,-0.6811905
-0.3397438,-0.8514883
-0.357625,-1.021786
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.3397438,-0.8514883
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.3397438,-0.8514883
-0.357625,-1.021786
-0.357625,-0.6811905
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.357625,-1.021786
-0.3397438,-0.8514883
-0.357625,-0.6811905
-0.3397438,-0.8514883
-0.3397438,-0.8514883
-0.214575,-0.3405953
-0.3039813,0.5108929
-0.4291501,0.0
-0.4112688,-0.1702977
-0.4291501,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.4112688,-0.1702977
-0.3933875,0.3405954
-0.4112688,-0.1702977
-0.3933875,0.0
-0.4112688,-0.1702977
-0.3933875,0.0
-0.4112688,0.1702977
-0.4112688,-0.1702977
-0.3933875,0.0
-0.4112688,0.1702977
-0.4112688,-0.1702977
-0.3755063,0.1702977
-0.3933875,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.4112688,-0.1702977
-0.3933875,0.0
-0.4112688,0.1702977
-0.3933875,0.0
-0.4112688,0.1702977
-0.3933875,0.0
-0.3933875,0.3405954
-0.3933875,0.0
-0.3933875,0.0
-0.4112688,0.1702977
-0.3933875,0.0
-0.3933875,0.0
-0.3933875,0.0
-0.2503376,0.3405953
-0.3933875,0.3405954
-0.5364375,0.3405954
-0.5543188,0.5108933
-0.4827938,0.1702974
-0.4827938,0.510893
-0.4827938,0.1702974
-0.5006751,0.3405953
-0.5185563,0.5108929
-0.5006751,0.3405953
-0.4827938,0.510893
-0.5006751,0.3405953
-0.5185563,0.5108929
-0.5006751,0.3405953
-0.5006751,0.3405953
-0.5006751,0.3405953
-0.5006751,0.6811905
-0.5006751,0.3405953
-0.5006751,0.3405953
-0.5185563,0.5108929
-0.5006751,0.3405953
-0.4649125,0.3405951
-0.5006751,0.3405953
-0.5006751,0.3405953
-0.5185563,0.1702979
-0.4827938,0.510893
-0.5006751,0.6811905
-0.5006751,0.3405953
-0.5006751,0.3405953
-0.4827938,0.1702974
-0.5006751,0.3405953
-0.5006751,0.3405953
-0.4827938,0.510893
-0.5006751,0.3405953
-0.5006751,0.3405953
-0.5185563,0.5108929
-0.5006751,0.3405953
-0.4827938,0.510893
-0.5185563,0.5108929
-0.5006751,0.3405953
-0.214575,0.0
-0.357625,0.0
-0.5722001,0.0
-0.5543188,-0.1702976
-0.4827938,0.1702974
-0.500675,0.0
-0.500675,0.0
-0.4827938,-0.1702974
-0.5185563,0.1702979
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.4827938,0.1702974
-0.500675,0.0
-0.500675,0.0
-0.4827938,-0.1702974
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.4827938,-0.1702974
-0.500675,0.0
-0.500675,0.0
-0.500675,0.0
-0.5185563,0.1702979
-0.4649126,0.0
-0.500675,0.0
-0.5185563,0.1702979
-0.500675,0.0
-0.4827938,-0.1702974
-0.4827938,-0.1702974
-0.500675,0.0
0.1251688,1.192083
0.2324563,2.213869
0.0,2.384167
-0.05364376,2.213869
-0.01788126,1.873274
0.0,2.043572
0.0,2.043572
0.0,2.043572
-0.01788124,2.213869
0.0,2.043572
0.0,2.043572
0.01788124,2.213869
0.0,2.043572
-0.01788124,2.213869
0.01788126,1.873274
-0.01788124,2.213869
0.0,2.043572
-0.01788124,2.213869
-0.01788124,2.213869
0.0,2.043572
0.0,2.043572
0.0,2.384167
0.0,2.043572
0.0,2.043572
0.01788124,2.213869
0.01788126,1.873274
0.0,2.043572
0.0,2.043572
0.0,2.043572
0.0,2.043572
0.0,2.043572
0.0,2.043572
0.0,2.043572
-0.01788124,2.213869
0.0,2.043572
0.0,2.043572
0.01788126,1.873274
0.0,2.043572
0.0,2.384167
0.0,2.043572
-0.01788125,0.8514882
